GEO_ID,NAME,B25001_001E,B25001_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US04013105601,"Census Tract 1056.01, Maricopa County, Arizona",1286,24
1400000US04013105602,"Census Tract 1056.02, Maricopa County, Arizona",2562,70
1400000US04013105701,"Census Tract 1057.01, Maricopa County, Arizona",1258,23
1400000US04013105702,"Census Tract 1057.02, Maricopa County, Arizona",1521,26
1400000US04013105800,"Census Tract 1058, Maricopa County, Arizona",2234,31
1400000US04013105900,"Census Tract 1059, Maricopa County, Arizona",2310,56
1400000US04013106001,"Census Tract 1060.01, Maricopa County, Arizona",650,41
1400000US04013106002,"Census Tract 1060.02, Maricopa County, Arizona",1259,30
1400000US04013106003,"Census Tract 1060.03, Maricopa County, Arizona",1468,25
1400000US04013106100,"Census Tract 1061, Maricopa County, Arizona",2935,127
1400000US04013106200,"Census Tract 1062, Maricopa County, Arizona",1347,25
1400000US04013106300,"Census Tract 1063, Maricopa County, Arizona",2829,103
1400000US04013106400,"Census Tract 1064, Maricopa County, Arizona",1518,23
1400000US04013106501,"Census Tract 1065.01, Maricopa County, Arizona",1673,35
1400000US04013106502,"Census Tract 1065.02, Maricopa County, Arizona",2172,30
1400000US04013106600,"Census Tract 1066, Maricopa County, Arizona",1782,68
1400000US04013106701,"Census Tract 1067.01, Maricopa County, Arizona",2123,40
1400000US04013106702,"Census Tract 1067.02, Maricopa County, Arizona",627,35
1400000US04013106703,"Census Tract 1067.03, Maricopa County, Arizona",1000,17
1400000US04013106801,"Census Tract 1068.01, Maricopa County, Arizona",2182,67
1400000US04013106802,"Census Tract 1068.02, Maricopa County, Arizona",1592,27
1400000US04013106900,"Census Tract 1069, Maricopa County, Arizona",2338,71
1400000US04013107000,"Census Tract 1070, Maricopa County, Arizona",2826,54
1400000US04013107101,"Census Tract 1071.01, Maricopa County, Arizona",1285,33
1400000US04013107102,"Census Tract 1071.02, Maricopa County, Arizona",1935,34
1400000US04013107201,"Census Tract 1072.01, Maricopa County, Arizona",457,89
1400000US04013107202,"Census Tract 1072.02, Maricopa County, Arizona",1471,27
1400000US04013107300,"Census Tract 1073, Maricopa County, Arizona",2397,115
1400000US04013107400,"Census Tract 1074, Maricopa County, Arizona",3354,114
1400000US04013107500,"Census Tract 1075, Maricopa County, Arizona",1858,50
1400000US04013107601,"Census Tract 1076.01, Maricopa County, Arizona",2134,30
1400000US04013107602,"Census Tract 1076.02, Maricopa County, Arizona",1507,46
1400000US04013107700,"Census Tract 1077, Maricopa County, Arizona",2480,34
1400000US04013107800,"Census Tract 1078, Maricopa County, Arizona",1943,29
1400000US04013107900,"Census Tract 1079, Maricopa County, Arizona",2023,59
1400000US04013108000,"Census Tract 1080, Maricopa County, Arizona",1208,51
1400000US04013108100,"Census Tract 1081, Maricopa County, Arizona",1142,39
1400000US04013108200,"Census Tract 1082, Maricopa County, Arizona",1666,29
1400000US04013108301,"Census Tract 1083.01, Maricopa County, Arizona",1865,54
1400000US04013108302,"Census Tract 1083.02, Maricopa County, Arizona",1927,84
1400000US04013108400,"Census Tract 1084, Maricopa County, Arizona",3568,126
1400000US04013108501,"Census Tract 1085.01, Maricopa County, Arizona",1257,43
1400000US04013108502,"Census Tract 1085.02, Maricopa County, Arizona",2578,95
1400000US04013108601,"Census Tract 1086.01, Maricopa County, Arizona",1516,42
1400000US04013108602,"Census Tract 1086.02, Maricopa County, Arizona",3180,74
1400000US04013108802,"Census Tract 1088.02, Maricopa County, Arizona",1336,52
1400000US04013108901,"Census Tract 1089.01, Maricopa County, Arizona",1370,48
1400000US04013108902,"Census Tract 1089.02, Maricopa County, Arizona",2436,77
1400000US04013109001,"Census Tract 1090.01, Maricopa County, Arizona",1853,70
1400000US04013109002,"Census Tract 1090.02, Maricopa County, Arizona",1792,64
1400000US04013109003,"Census Tract 1090.03, Maricopa County, Arizona",2185,36
1400000US04013109101,"Census Tract 1091.01, Maricopa County, Arizona",932,42
1400000US04013109102,"Census Tract 1091.02, Maricopa County, Arizona",1811,61
1400000US04013109200,"Census Tract 1092, Maricopa County, Arizona",1771,43
1400000US04013109300,"Census Tract 1093, Maricopa County, Arizona",1230,23
1400000US04013109400,"Census Tract 1094, Maricopa County, Arizona",2720,64
1400000US04013109500,"Census Tract 1095, Maricopa County, Arizona",1517,34
1400000US04013109601,"Census Tract 1096.01, Maricopa County, Arizona",1487,24
1400000US04013109602,"Census Tract 1096.02, Maricopa County, Arizona",1912,27
1400000US04013109603,"Census Tract 1096.03, Maricopa County, Arizona",1342,19
1400000US04013109604,"Census Tract 1096.04, Maricopa County, Arizona",1108,34
1400000US04013109701,"Census Tract 1097.01, Maricopa County, Arizona",2843,44
1400000US04013109702,"Census Tract 1097.02, Maricopa County, Arizona",1382,29
1400000US04013109703,"Census Tract 1097.03, Maricopa County, Arizona",934,21
1400000US04013109704,"Census Tract 1097.04, Maricopa County, Arizona",646,14
1400000US04013109705,"Census Tract 1097.05, Maricopa County, Arizona",531,15
1400000US04013109801,"Census Tract 1098.01, Maricopa County, Arizona",1241,18
1400000US04013109802,"Census Tract 1098.02, Maricopa County, Arizona",1265,24
1400000US04013109900,"Census Tract 1099, Maricopa County, Arizona",2036,59
1400000US04013110001,"Census Tract 1100.01, Maricopa County, Arizona",1109,52
1400000US04013110002,"Census Tract 1100.02, Maricopa County, Arizona",1299,43
1400000US04013110100,"Census Tract 1101, Maricopa County, Arizona",2079,46
1400000US04013110400,"Census Tract 1104, Maricopa County, Arizona",2540,49
1400000US04013110501,"Census Tract 1105.01, Maricopa County, Arizona",2147,104
1400000US04013110502,"Census Tract 1105.02, Maricopa County, Arizona",1786,69
1400000US04013110600,"Census Tract 1106, Maricopa County, Arizona",2652,83
1400000US04013110701,"Census Tract 1107.01, Maricopa County, Arizona",1318,62
1400000US04013110702,"Census Tract 1107.02, Maricopa County, Arizona",1668,37
1400000US04013110801,"Census Tract 1108.01, Maricopa County, Arizona",2622,42
1400000US04013110802,"Census Tract 1108.02, Maricopa County, Arizona",1138,19
1400000US04013110901,"Census Tract 1109.01, Maricopa County, Arizona",1733,76
1400000US04013110902,"Census Tract 1109.02, Maricopa County, Arizona",2209,89
1400000US04013111000,"Census Tract 1110, Maricopa County, Arizona",2289,76
1400000US04013111100,"Census Tract 1111, Maricopa County, Arizona",2076,51
1400000US04013111201,"Census Tract 1112.01, Maricopa County, Arizona",3072,42
1400000US04013111202,"Census Tract 1112.02, Maricopa County, Arizona",949,23
1400000US04013111203,"Census Tract 1112.03, Maricopa County, Arizona",966,21
1400000US04013111204,"Census Tract 1112.04, Maricopa County, Arizona",1533,26
1400000US04013111300,"Census Tract 1113, Maricopa County, Arizona",2614,80
1400000US04013111401,"Census Tract 1114.01, Maricopa County, Arizona",1492,42
1400000US04013111402,"Census Tract 1114.02, Maricopa County, Arizona",1611,39
1400000US04013111501,"Census Tract 1115.01, Maricopa County, Arizona",678,43
1400000US04013111502,"Census Tract 1115.02, Maricopa County, Arizona",2381,68
1400000US04013111601,"Census Tract 1116.01, Maricopa County, Arizona",1172,33
1400000US04013111602,"Census Tract 1116.02, Maricopa County, Arizona",1887,68
1400000US04013111700,"Census Tract 1117, Maricopa County, Arizona",2791,37
1400000US04013111800,"Census Tract 1118, Maricopa County, Arizona",2824,28
1400000US04013111900,"Census Tract 1119, Maricopa County, Arizona",1181,62
1400000US04013112100,"Census Tract 1121, Maricopa County, Arizona",1055,42
1400000US04013112201,"Census Tract 1122.01, Maricopa County, Arizona",1196,54
1400000US04013112202,"Census Tract 1122.02, Maricopa County, Arizona",1587,24
1400000US04013112301,"Census Tract 1123.01, Maricopa County, Arizona",1925,30
1400000US04013112302,"Census Tract 1123.02, Maricopa County, Arizona",2380,32
1400000US04013112401,"Census Tract 1124.01, Maricopa County, Arizona",1674,24
1400000US04013112402,"Census Tract 1124.02, Maricopa County, Arizona",1385,28
1400000US04013112502,"Census Tract 1125.02, Maricopa County, Arizona",1439,30
1400000US04013112503,"Census Tract 1125.03, Maricopa County, Arizona",2380,75
1400000US04013112504,"Census Tract 1125.04, Maricopa County, Arizona",1252,24
1400000US04013112505,"Census Tract 1125.05, Maricopa County, Arizona",2913,54
1400000US04013112507,"Census Tract 1125.07, Maricopa County, Arizona",881,26
1400000US04013112508,"Census Tract 1125.08, Maricopa County, Arizona",737,34
1400000US04013112509,"Census Tract 1125.09, Maricopa County, Arizona",3642,122
1400000US04013112510,"Census Tract 1125.10, Maricopa County, Arizona",1260,62
1400000US04013112511,"Census Tract 1125.11, Maricopa County, Arizona",2428,76
1400000US04013112512,"Census Tract 1125.12, Maricopa County, Arizona",393,67
1400000US04013112513,"Census Tract 1125.13, Maricopa County, Arizona",2523,41
1400000US04013112514,"Census Tract 1125.14, Maricopa County, Arizona",1525,48
1400000US04013112601,"Census Tract 1126.01, Maricopa County, Arizona",1130,29
1400000US04013112602,"Census Tract 1126.02, Maricopa County, Arizona",2257,81
1400000US04013112700,"Census Tract 1127, Maricopa County, Arizona",1978,74
1400000US04013112900,"Census Tract 1129, Maricopa County, Arizona",2400,94
1400000US04013113000,"Census Tract 1130, Maricopa County, Arizona",1685,76
1400000US04013113100,"Census Tract 1131, Maricopa County, Arizona",2484,109
1400000US04013113201,"Census Tract 1132.01, Maricopa County, Arizona",923,38
1400000US04013113202,"Census Tract 1132.02, Maricopa County, Arizona",868,41
1400000US04013113203,"Census Tract 1132.03, Maricopa County, Arizona",1102,46
1400000US04013113300,"Census Tract 1133, Maricopa County, Arizona",1947,107
1400000US04013113400,"Census Tract 1134, Maricopa County, Arizona",0,12
1400000US04013113501,"Census Tract 1135.01, Maricopa County, Arizona",1594,38
1400000US04013113502,"Census Tract 1135.02, Maricopa County, Arizona",853,34
1400000US04013113601,"Census Tract 1136.01, Maricopa County, Arizona",1652,72
1400000US04013113602,"Census Tract 1136.02, Maricopa County, Arizona",1280,44
1400000US04013113700,"Census Tract 1137, Maricopa County, Arizona",3652,113
1400000US04013113801,"Census Tract 1138.01, Maricopa County, Arizona",1317,56
1400000US04013113802,"Census Tract 1138.02, Maricopa County, Arizona",0,12
1400000US04013113900,"Census Tract 1139, Maricopa County, Arizona",516,35
1400000US04013114000,"Census Tract 1140, Maricopa County, Arizona",1373,76
1400000US04013114100,"Census Tract 1141, Maricopa County, Arizona",976,34
1400000US04013114200,"Census Tract 1142, Maricopa County, Arizona",501,57
1400000US04013114301,"Census Tract 1143.01, Maricopa County, Arizona",296,47
1400000US04013114302,"Census Tract 1143.02, Maricopa County, Arizona",1152,52
1400000US04013114401,"Census Tract 1144.01, Maricopa County, Arizona",571,55
1400000US04013114402,"Census Tract 1144.02, Maricopa County, Arizona",717,40
1400000US04013114500,"Census Tract 1145, Maricopa County, Arizona",1310,94
1400000US04013114600,"Census Tract 1146, Maricopa County, Arizona",515,39
1400000US04013114703,"Census Tract 1147.03, Maricopa County, Arizona",411,23
1400000US04013114800,"Census Tract 1148, Maricopa County, Arizona",1094,25
1400000US04013114900,"Census Tract 1149, Maricopa County, Arizona",1028,56
1400000US04013115200,"Census Tract 1152, Maricopa County, Arizona",1024,24
1400000US04013115300,"Census Tract 1153, Maricopa County, Arizona",1165,54
1400000US04013115400,"Census Tract 1154, Maricopa County, Arizona",655,46
1400000US04013115500,"Census Tract 1155, Maricopa County, Arizona",1121,23
1400000US04013115600,"Census Tract 1156, Maricopa County, Arizona",1278,30
1400000US04013115700,"Census Tract 1157, Maricopa County, Arizona",1961,46
1400000US04013115801,"Census Tract 1158.01, Maricopa County, Arizona",1481,63
1400000US04013115802,"Census Tract 1158.02, Maricopa County, Arizona",1187,46
1400000US04013115900,"Census Tract 1159, Maricopa County, Arizona",1842,56
1400000US04013116000,"Census Tract 1160, Maricopa County, Arizona",2311,72
1400000US04013116100,"Census Tract 1161, Maricopa County, Arizona",1426,54
1400000US04013116202,"Census Tract 1162.02, Maricopa County, Arizona",1515,26
1400000US04013116203,"Census Tract 1162.03, Maricopa County, Arizona",2454,98
1400000US04013116204,"Census Tract 1162.04, Maricopa County, Arizona",1212,29
1400000US04013116205,"Census Tract 1162.05, Maricopa County, Arizona",1948,38
1400000US04013116300,"Census Tract 1163, Maricopa County, Arizona",2051,32
1400000US04013116400,"Census Tract 1164, Maricopa County, Arizona",1730,87
1400000US04013116500,"Census Tract 1165, Maricopa County, Arizona",1506,54
1400000US04013116602,"Census Tract 1166.02, Maricopa County, Arizona",2430,87
1400000US04013116603,"Census Tract 1166.03, Maricopa County, Arizona",2035,79
1400000US04013116604,"Census Tract 1166.04, Maricopa County, Arizona",1497,30
1400000US04013116605,"Census Tract 1166.05, Maricopa County, Arizona",2074,66
1400000US04013116606,"Census Tract 1166.06, Maricopa County, Arizona",1918,65
1400000US04013116607,"Census Tract 1166.07, Maricopa County, Arizona",1001,22
1400000US04013116608,"Census Tract 1166.08, Maricopa County, Arizona",1525,22
1400000US04013116609,"Census Tract 1166.09, Maricopa County, Arizona",1425,48
1400000US04013116610,"Census Tract 1166.10, Maricopa County, Arizona",1838,31
1400000US04013116611,"Census Tract 1166.11, Maricopa County, Arizona",1177,97
1400000US04013116612,"Census Tract 1166.12, Maricopa County, Arizona",1875,48
1400000US04013116613,"Census Tract 1166.13, Maricopa County, Arizona",2694,62
1400000US04013116702,"Census Tract 1167.02, Maricopa County, Arizona",3007,45
1400000US04013116703,"Census Tract 1167.03, Maricopa County, Arizona",1625,44
1400000US04013116704,"Census Tract 1167.04, Maricopa County, Arizona",3927,117
1400000US04013116707,"Census Tract 1167.07, Maricopa County, Arizona",1251,20
1400000US04013116708,"Census Tract 1167.08, Maricopa County, Arizona",2942,82
1400000US04013116709,"Census Tract 1167.09, Maricopa County, Arizona",1337,28
1400000US04013116710,"Census Tract 1167.10, Maricopa County, Arizona",1735,38
1400000US04013116711,"Census Tract 1167.11, Maricopa County, Arizona",850,26
1400000US04013116712,"Census Tract 1167.12, Maricopa County, Arizona",3385,47
1400000US04013116713,"Census Tract 1167.13, Maricopa County, Arizona",2566,33
1400000US04013116714,"Census Tract 1167.14, Maricopa County, Arizona",1296,37
1400000US04013116715,"Census Tract 1167.15, Maricopa County, Arizona",958,20
1400000US04013116717,"Census Tract 1167.17, Maricopa County, Arizona",1690,30
1400000US04013116718,"Census Tract 1167.18, Maricopa County, Arizona",1416,47
1400000US04013116719,"Census Tract 1167.19, Maricopa County, Arizona",2845,43
1400000US04013116720,"Census Tract 1167.20, Maricopa County, Arizona",1881,24
1400000US04013116721,"Census Tract 1167.21, Maricopa County, Arizona",1440,23
1400000US04013116725,"Census Tract 1167.25, Maricopa County, Arizona",2391,42
1400000US04013116727,"Census Tract 1167.27, Maricopa County, Arizona",1545,41
1400000US04013116728,"Census Tract 1167.28, Maricopa County, Arizona",1731,20
1400000US04013116729,"Census Tract 1167.29, Maricopa County, Arizona",1505,22
1400000US04013116730,"Census Tract 1167.30, Maricopa County, Arizona",654,34
1400000US04013116731,"Census Tract 1167.31, Maricopa County, Arizona",1284,19
1400000US04013116732,"Census Tract 1167.32, Maricopa County, Arizona",1296,63
1400000US04013116733,"Census Tract 1167.33, Maricopa County, Arizona",120,36
1400000US04013116800,"Census Tract 1168, Maricopa County, Arizona",1217,26
1400000US04013116900,"Census Tract 1169, Maricopa County, Arizona",651,40
1400000US04013117000,"Census Tract 1170, Maricopa County, Arizona",2594,79
1400000US04013117100,"Census Tract 1171, Maricopa County, Arizona",1557,37
1400000US04013117200,"Census Tract 1172, Maricopa County, Arizona",433,48
1400000US04013117300,"Census Tract 1173, Maricopa County, Arizona",511,37
1400000US04013216806,"Census Tract 2168.06, Maricopa County, Arizona",1941,33
1400000US04013216807,"Census Tract 2168.07, Maricopa County, Arizona",2831,38
1400000US04013216809,"Census Tract 2168.09, Maricopa County, Arizona",2427,34
1400000US04013216810,"Census Tract 2168.10, Maricopa County, Arizona",1412,24
